payment_id,bill_id,member_id,payment_date,payment_amount,payment_mode,payment_status
PA001731,BI001731,M001326,2025-11-15,4245.28,Net Banking,Success
PA001732,BI001732,M000440,2025-03-03,3409.41,Net Banking,Success
PA001733,BI001733,M001655,2025-12-02,3557.34,Wallet,Success
PA001734,BI001734,M000570,2024-05-18,4191.66,Credit Card,Success
PA001735,BI001735,M000083,2025-12-19,4148.06,Cash,Success
PA001736,BI001736,M001381,2024-03-10,5222.25,Credit Card,Success
PA001737,BI001737,M002217,2024-10-03,1487.56,Credit Card,Failed
PA001738,BI001738,M001871,2024-02-08,2772.01,Debit Card,Success
PA001739,BI001739,M001062,2025-04-29,2492.54,Debit Card,Failed
PA001740,BI001740,M002433,2025-09-26,4902.51,Wallet,Failed
PA001741,BI001741,M000716,2025-05-12,3980.48,Wallet,Success
PA001742,BI001742,M000805,2024-08-14,1479.27,,Success
PA001743,BI001743,M000067,2025-07-25,4199.33,Credit Card,Success
PA001744,BI001744,M000409,2024-05-26,1875.3,Net Banking,Success
PA001745,BI001745,M001145,2024-12-04,4572.7,Cash,Success
PA001746,BI001746,M000125,2024-12-13,3266.21,Credit Card,Success
PA001747,BI001747,M001030,2024-08-08,3992.8,Debit Card,Success
PA001748,BI001748,M000896,2025-04-05,1720.78,Net Banking,Success
PA001749,BI001749,M001364,2024-05-16,3007.49,Cash,Refunded
PA001750,BI001750,M001507,2024-02-04,5337.74,Wallet,Success
PA001751,BI001751,M000254,2024-01-09,4356.69,UPI,Success
PA001752,BI001752,M002373,2025-10-07,3413.24,Credit Card,Success
PA001753,BI001753,M001919,2024-03-29,1807.86,Credit Card,Success
PA001754,BI001754,M000156,2025-03-31,3746.54,Credit Card,Success
PA001755,BI001755,M001816,2024-09-13,5176.44,Cash,Success
PA001756,BI001756,M002260,2024-10-05,3935.14,Wallet,Success
PA001757,BI001757,M002324,2025-02-20,3764.76,Net Banking,Success
PA001758,BI001758,M000418,2024-08-06,2128.21,UPI,Success
PA001759,BI001759,M001778,2024-11-18,4164.44,UPI,Success
PA001760,BI001760,M002322,2024-06-12,2210.08,Debit Card,Failed
PA001761,BI001761,M001979,2025-05-11,4402.24,Cash,Success
PA001762,BI001762,M001046,2025-12-15,2291.71,Net Banking,Failed
PA001763,BI001763,M000799,2025-08-30,2900.86,Debit Card,Success
PA001764,BI001764,M002139,2025-12-10,1701.92,Cash,Success
PA001765,BI001765,M001054,2024-08-10,2444.6,Credit Card,Success
PA001766,BI001766,M001325,2025-06-30,2926.82,Cash,Success
PA001767,BI001767,M002070,2025-08-16,4272.19,UPI,Success
PA001768,BI001768,M002271,2025-03-01,3600.81,Debit Card,Success
PA001769,BI001769,M000448,2025-03-27,5036.59,,Success
PA001770,BI001770,M000405,2025-04-15,2530.53,Cash,Success
PA001771,BI001771,M002411,2024-12-20,3320.9,Credit Card,Success
PA001772,BI001772,M000023,2024-04-21,3621.16,Credit Card,Success
PA001773,BI001773,M001909,2025-10-24,3384.37,Cash,Success
PA001774,BI001774,M000841,2024-12-08,4170.4,UPI,Success
PA001775,BI001775,M000190,2025-12-03,911.04,Net Banking,Success
PA001776,BI001776,M002422,2025-12-07,4464.91,Wallet,Success
PA001777,BI001777,M000042,2024-11-08,3966.77,,Success
PA001778,BI001778,M000644,2025-03-17,3736.69,Net Banking,Failed
PA001779,BI001779,M002166,2025-07-03,1999.81,Wallet,Failed
PA001780,BI001780,M002116,2025-12-27,1141.9,Debit Card,Success
PA001781,BI001781,M000837,2024-01-07,2224.42,Wallet,Failed
PA001782,BI001782,M001904,2025-09-21,4005.52,Credit Card,Success
PA001783,BI001783,M000496,2024-11-01,3377.65,UPI,Success
PA001784,BI001784,M001816,2024-04-16,3909.9,Credit Card,Failed
PA001785,BI001785,M000576,2025-03-10,2741.32,Net Banking,Success
PA001786,BI001786,M000673,2025-06-29,3246.53,Net Banking,Success
PA001787,BI001787,M001444,2025-03-10,3737.97,Net Banking,Success
PA001788,BI001788,M001004,2025-03-08,3101.72,Credit Card,Success
PA001789,BI001789,M001651,2024-04-16,2831.1,Debit Card,Success
PA001790,BI001790,M001173,2024-06-07,4237.37,Credit Card,Refunded
PA001791,BI001791,M002211,2024-09-17,2377.91,Net Banking,Success
PA001792,BI001792,M002433,2025-11-21,3920.61,Cash,Success
PA001793,BI001793,M000733,2025-10-11,1838.32,Credit Card,Success
PA001794,BI001794,M001703,2024-01-29,2777.04,Net Banking,Success
PA001795,BI001795,M001931,2024-07-13,4804.43,UPI,Success
PA001796,BI001796,M000414,2025-11-01,2225.11,Net Banking,Success
PA001797,BI001797,M001194,2025-09-11,1824.77,Debit Card,Success
PA001798,BI001798,M000796,2025-06-20,4583.52,Cash,Success
PA001799,BI001799,M001475,2024-02-25,3633.68,Wallet,Success
PA001800,BI001800,M001231,2024-01-18,4774.23,Credit Card,Success
PA001801,BI001801,M000427,2024-02-14,3282.81,UPI,Success
PA001802,BI001802,M001164,2025-07-12,2633.41,UPI,Success
PA001803,BI001803,M000315,2024-04-14,3194.92,Cash,Failed
PA001804,BI001804,M002437,2025-04-05,2153.44,Wallet,Success
PA001805,BI001805,M000448,2025-03-27,3243.43,Wallet,Success
PA001806,BI001806,M000551,2024-04-19,4492.94,Net Banking,Success
PA001807,BI001807,M000796,2024-02-13,2970.5,Cash,Success
PA001808,BI001808,M000488,2024-09-14,3896.48,Debit Card,Success
PA001809,BI001809,M001378,2025-08-25,2470.39,Wallet,Success
PA001810,BI001810,M000573,2024-04-21,3317.47,Net Banking,Success
PA001811,BI001811,M002374,2024-10-11,4528.44,UPI,Success
PA001812,BI001812,M002259,2025-01-31,2114.9,Debit Card,Success
PA001813,BI001813,M000578,2024-11-13,3183.69,Wallet,Success
PA001814,BI001814,M001366,2025-11-10,2025.19,Debit Card,Success
PA001815,BI001815,M000295,2024-05-29,4113.76,Credit Card,Success
PA001816,BI001816,M002396,2025-01-21,5498.9,Cash,Success
PA001817,BI001817,M001754,2024-08-25,3754.72,Cash,Success
PA001818,BI001818,M000141,2025-07-08,4334.95,Cash,Success
PA001819,BI001819,M001215,2025-05-11,3649.21,Cash,Success
PA001820,BI001820,M001362,2025-12-01,4541.98,Debit Card,Success
PA001821,BI001821,M000475,2025-08-15,5771.34,,Success
PA001822,BI001822,M000024,2024-12-21,2947.3,Cash,Success
PA001823,BI001823,M001704,2024-10-04,2224.56,Debit Card,Success
PA001824,BI001824,M000609,2025-02-21,3980.72,Net Banking,Success
PA001825,BI001825,M002172,2024-12-05,4547.28,Cash,Success
PA001826,BI001826,M000487,2025-08-26,3881.84,Net Banking,Success
PA001827,BI001827,M001079,2025-01-19,3222.69,Debit Card,Failed
PA001828,BI001828,M001034,2025-09-08,2458.93,Wallet,Success
PA001829,BI001829,M002277,2025-11-27,1985.85,Wallet,Success
PA001830,BI001830,M000330,2025-03-21,5329.47,Net Banking,Success
PA001831,BI001831,M001443,2024-11-24,3711.45,Credit Card,Success
PA001832,BI001832,M002234,2025-10-29,5339.69,Debit Card,Success
PA001833,BI001833,M001535,2024-06-25,4815.35,Cash,Failed
PA001834,BI001834,M000505,2025-10-12,1434.46,Wallet,Success
PA001835,BI001835,M001323,2025-08-21,4144.04,Credit Card,Success
PA001836,BI001836,M001003,2024-05-24,2060.9,Debit Card,Success
PA001837,BI001837,M002309,2025-12-12,3832.81,Debit Card,Failed
PA001838,BI001838,M001223,2024-08-02,3024.37,Cash,Success
PA001839,BI001839,M002269,2024-04-17,4641.69,Wallet,Success
PA001840,BI001840,M000491,2025-03-17,2752.83,Credit Card,Success
PA001841,BI001841,M002330,2024-01-26,3611.59,Wallet,Success
PA001842,BI001842,M000492,2024-06-15,3455.29,Debit Card,Success
PA001843,BI001843,M000950,2024-04-07,2414.9,Net Banking,Success
PA001844,BI001844,M001206,2025-04-25,2442.29,Cash,Success
PA001845,BI001845,M000146,2025-08-24,1776.77,Cash,Failed
PA001846,BI001846,M002499,2025-02-08,3781.19,Cash,Success
PA001847,BI001847,M001228,2024-09-30,5430.21,Cash,Success
PA001848,BI001848,M001598,2024-10-11,4880.27,UPI,Success
PA001849,BI001849,M002182,2025-06-16,3861.91,Credit Card,Success
PA001850,BI001850,M002097,2025-05-13,3903.85,Wallet,Success
PA001851,BI001851,M000796,2025-01-02,5479.05,Debit Card,Success
PA001852,BI001852,M001313,2024-07-06,3647.71,Net Banking,Success
PA001853,BI001853,M000476,2024-08-09,3043.15,UPI,Success
PA001854,BI001854,M000607,2025-09-30,1820.59,Net Banking,Success
PA001855,BI001855,M001136,2024-09-27,4447.55,Credit Card,Success
PA001856,BI001856,M001904,2025-09-21,3532.34,Debit Card,Success
PA001857,BI001857,M001510,2024-01-08,4327.82,UPI,Success
PA001858,BI001858,M000155,2025-02-06,3275.19,Net Banking,Success
PA001859,BI001859,M000696,2024-12-01,2228.93,Debit Card,Success
PA001860,BI001860,M001607,2025-07-03,4441.3,Credit Card,Success
PA001861,BI001861,M000579,2025-11-01,5298.68,Net Banking,Success
PA001862,BI001862,M002489,2024-04-23,3705.03,,Success
PA001863,BI001863,M001983,2025-03-18,4191.14,Net Banking,Failed
PA001864,BI001864,M000653,2025-04-25,3954.27,Net Banking,Success
PA001865,BI001865,M001754,2024-08-25,2078.65,Wallet,Success
PA001866,BI001866,M001438,2024-11-17,4918.99,Cash,Success
PA001867,BI001867,M000101,2025-07-02,2769.84,,Success
PA001868,BI001868,M002473,2025-08-02,4078.61,Credit Card,Success
PA001869,BI001869,M000836,2025-11-14,3247.5,Wallet,Success
PA001870,BI001870,M001044,2025-11-03,5598.23,Wallet,Success
PA001871,BI001871,M001373,2025-09-13,2616.35,Cash,Success
PA001872,BI001872,M001287,2025-01-24,4874.26,Credit Card,Success
PA001873,BI001873,M002064,2025-12-07,3298.4,Credit Card,Success
PA001874,BI001874,M001870,2024-12-26,-3187.9,Wallet,Success
PA001875,BI001875,M001052,2025-05-08,2667.17,Debit Card,Success
PA001876,BI001876,M001438,2024-11-17,3431.85,Credit Card,Success
PA001877,BI001877,M002296,2025-08-13,5595.14,Wallet,Success
PA001878,BI001878,M000061,2025-06-12,2830.34,Cash,Success
PA001879,BI001879,M000994,2024-08-16,4701.18,Debit Card,Success
PA001880,BI001880,M000509,2024-02-11,3887.13,Net Banking,Success
PA001881,BI001881,M000760,2025-10-22,4130.6,Cash,Success
PA001882,BI001882,M000171,2024-02-11,1776.3,Credit Card,Success
PA001883,BI001883,M001437,2024-07-31,824.68,,Success
PA001884,BI001884,M001367,2024-08-15,1529.89,Wallet,Success
PA001885,BI001885,M001415,2024-12-24,3695.64,Debit Card,Success
PA001886,BI001886,M001682,2024-02-24,3947.56,Wallet,Success
PA001887,BI001887,M000284,2025-09-01,4587.77,Net Banking,Success
PA001888,BI001888,M001321,2024-09-26,2009.54,Net Banking,Success
PA001889,BI001889,M000379,2024-01-25,3971.17,Cash,Success
PA001890,BI001890,M001501,2024-10-30,3808.64,UPI,Success
PA001891,BI001891,M001146,2025-09-20,1923.66,Credit Card,Success
PA001892,BI001892,M001874,2025-05-09,5226.92,Net Banking,Success
PA001893,BI001893,M002145,2024-05-16,2681.7,Debit Card,Success
PA001894,BI001894,M000292,2025-04-03,3414.11,,Success
PA001895,BI001895,M001977,2025-11-27,4538.32,Cash,Success
PA001896,BI001896,M001366,2025-11-08,5214.69,Net Banking,Success
PA001897,BI001897,M000788,2025-02-14,3882.85,Net Banking,Success
PA001898,BI001898,M000300,2024-05-17,947.29,Credit Card,Success
PA001899,BI001899,M001521,2024-09-20,4717.11,Cash,Success
PA001900,BI001900,M000144,2025-09-14,2896.9,Net Banking,Success
PA001901,BI001901,M000688,2025-08-21,555.9,Debit Card,Success
PA001902,BI001902,M001546,2024-08-03,1419.43,Credit Card,Success
PA001903,BI001903,M001454,2024-03-27,1345.54,Cash,Success
PA001904,BI001904,M001362,2025-01-18,4666.91,Net Banking,Success
PA001905,BI001905,M000633,2025-02-19,5197.98,Wallet,Success
PA001906,BI001906,M001990,2025-09-23,1092.16,Cash,Success
PA001907,BI001907,M000721,2025-07-12,2330.61,Credit Card,Success
PA001908,BI001908,M000935,2024-05-09,4521.79,Cash,Success
PA001909,BI001909,M002139,2025-07-04,1730.03,UPI,Success
PA001910,BI001910,M002438,2025-02-06,2528.6,Cash,Success
PA001911,BI001911,M001275,2024-05-27,2247.34,Cash,Success
PA001912,BI001912,M001190,2025-03-08,499.46,Net Banking,Success
PA001913,BI001913,M000414,2025-07-29,3551.85,Net Banking,Success
PA001914,BI001914,M000113,2025-10-02,2027.67,Net Banking,Success
PA001915,BI001915,M000123,2025-10-15,5046.93,Debit Card,Failed
PA001916,BI001916,M001401,2025-02-01,2615.43,Credit Card,Failed
PA001917,BI001917,M001172,2024-03-02,4351.01,Credit Card,Success
PA001918,BI001918,M001609,2025-04-13,4607.74,Debit Card,Success
PA001919,BI001919,M000731,2024-09-17,4709.69,UPI,Success
PA001920,BI001920,M002101,2025-01-08,4563.47,Wallet,Success
PA001921,BI001921,M000668,2024-05-30,4097.85,Wallet,Success
PA001922,BI001922,M000288,2024-10-21,2929.9,Credit Card,Failed
PA001923,BI001923,M000470,2024-02-03,2119.0,UPI,Success
PA001924,BI001924,M002049,2024-09-27,3348.73,Credit Card,Success
PA001925,BI001925,M000814,2025-06-06,4355.82,Wallet,Success
PA001926,BI001926,M000897,2025-11-07,1468.91,UPI,Refunded
PA001927,BI001927,M002269,2024-05-02,2595.97,Debit Card,Success
PA001928,BI001928,M002258,2024-05-30,4636.55,Net Banking,Success
PA001929,BI001929,M001604,2025-08-04,2991.96,UPI,Success
PA001930,BI001930,M001293,2024-05-26,1920.96,Debit Card,Success
PA001931,BI001931,M001650,2024-04-24,5147.98,UPI,Success
PA001932,BI001932,M001510,2024-01-08,1283.99,Cash,Success
PA001933,BI001933,M001403,2024-02-02,2264.43,Cash,Refunded
PA001934,BI001934,M000822,2024-08-29,5569.89,Wallet,Success
PA001935,BI001935,M002356,2024-12-25,4327.22,Cash,Success
PA001936,BI001936,M000964,2024-02-22,2599.11,UPI,Success
PA001937,BI001937,M000288,2024-04-22,5179.04,Credit Card,Success
PA001938,BI001938,M001789,2025-09-30,3243.38,UPI,Failed
PA001939,BI001939,M001009,2025-12-12,4826.81,Net Banking,Success
PA001940,BI001940,M001477,2025-02-14,1250.32,,Success
PA001941,BI001941,M000152,2025-10-03,2465.53,Debit Card,Success
PA001942,BI001942,M002268,2024-08-26,1942.5,UPI,Failed
PA001943,BI001943,M002144,2025-12-19,2688.76,Debit Card,Success
PA001944,BI001944,M001784,2024-04-21,2355.57,UPI,Success
PA001945,BI001945,M001736,2024-03-05,2975.15,Net Banking,Success
PA001946,BI001946,M002019,2024-12-24,1264.19,Credit Card,Success
PA001947,BI001947,M001061,2024-09-05,1547.12,Cash,Success
PA001948,BI001948,M000649,2024-11-20,3924.16,,Success
PA001949,BI001949,M002023,2025-08-12,3856.08,Net Banking,Success
PA001950,BI001950,M001757,2024-05-04,2805.58,Net Banking,Success
PA001951,BI001951,M001733,2024-10-25,2983.55,Cash,Failed
PA001952,BI001952,M001972,2025-03-29,5696.98,Wallet,Success
PA001953,BI001953,M000935,2024-08-11,1906.71,Credit Card,Success
PA001954,BI001954,M001753,2024-11-27,3465.76,Cash,Success
PA001955,BI001955,M000152,2024-07-20,3994.73,Wallet,Success
PA001956,BI001956,M001758,2025-06-16,1530.94,Debit Card,Success
PA001957,BI001957,M001609,2025-04-13,3242.04,Debit Card,Success
PA001958,BI001958,M001676,2025-04-29,4419.52,Cash,Success
PA001959,BI001959,M002211,2024-08-25,4578.34,Wallet,Success
PA001960,BI001960,M000285,2024-10-29,2489.7,,Success
PA001961,BI001961,M000060,2024-09-04,-2082.87,,Success
PA001962,BI001962,M000805,2025-01-21,3527.04,Cash,Failed
PA001963,BI001963,M001233,2024-12-02,1875.43,Cash,Success
PA001964,BI001964,M001931,2024-03-22,1767.47,Wallet,Success
PA001965,BI001965,M001876,2025-02-09,2643.31,Credit Card,Success
PA001966,BI001966,M000005,2025-04-29,1602.88,Wallet,Failed
PA001967,BI001967,M000657,2024-09-21,2194.83,Cash,Success
PA001968,BI001968,M001924,2025-07-05,3982.12,Cash,Success
PA001969,BI001969,M001410,2024-04-07,1980.64,Net Banking,Success
PA001970,BI001970,M001226,2025-11-11,1466.4,Wallet,Success
PA001971,BI001971,M000163,2025-02-05,1510.97,Credit Card,Success
PA001972,BI001972,M002054,2025-08-08,4471.61,Wallet,Success
PA001973,BI001973,M001703,2024-01-29,3199.16,Cash,Success
PA001974,BI001974,M001624,2024-10-18,2067.97,Net Banking,Success
PA001975,BI001975,M000404,2025-09-16,3318.66,Credit Card,Success
PA001976,BI001976,M002324,2025-05-31,2201.58,Debit Card,Success
PA001977,BI001977,M001645,2025-01-21,2433.02,UPI,Success
PA001978,BI001978,M002333,2024-02-16,4168.15,UPI,Success
PA001979,BI001979,M001158,2024-07-31,4399.94,UPI,Success
PA001980,BI001980,M001568,2024-12-15,2651.72,Debit Card,Success
PA001981,BI001981,M001976,2024-10-16,3838.42,Net Banking,Success
PA001982,BI001982,M001015,2025-05-17,3099.42,Cash,Success
PA001983,BI001983,M001172,2024-03-02,3828.99,Credit Card,Refunded
PA001984,BI001984,M002437,2025-01-28,2565.2,Debit Card,Success
PA001985,BI001985,M001447,2025-07-24,4411.97,,Success
PA001986,BI001986,M000963,2025-04-04,4367.85,Debit Card,Success
PA001987,BI001987,M002095,2024-01-20,1322.93,Credit Card,Success
PA001988,BI001988,M001280,2025-01-05,5431.57,Credit Card,Failed
PA001989,BI001989,M001984,2024-12-23,2147.44,Debit Card,Success
PA001990,BI001990,M000524,2025-03-21,2607.96,UPI,Success
PA001991,BI001991,M000202,2025-08-13,1585.07,Credit Card,Success
PA001992,BI001992,M001227,2025-12-12,5109.83,UPI,Success
PA001993,BI001993,M001647,2025-12-03,3138.78,Net Banking,Success
PA001994,BI001994,M000606,2024-10-29,2201.32,Debit Card,Success
PA001995,BI001995,M000020,2024-10-16,5650.45,Net Banking,Success
PA001996,BI001996,M000163,2025-05-02,2819.05,Wallet,Success
PA001997,BI001997,M001171,2025-12-20,2215.79,Net Banking,Refunded
PA001998,BI001998,M000333,2025-06-09,3899.56,Debit Card,Success
PA001999,BI001999,M001853,2024-07-31,3438.57,Cash,Success
PA002000,BI002000,M001707,2025-10-11,4148.84,Net Banking,Success
PA002001,BI002001,M001729,2024-08-08,4421.1,Debit Card,Success
PA002002,BI002002,M001962,2024-06-15,2326.52,Net Banking,Success
PA002003,BI002003,M000352,2024-09-10,2472.32,Credit Card,Success
PA002004,BI002004,M002008,2024-08-12,1089.95,,Success
PA002005,BI002005,M000093,2024-06-27,5124.15,Credit Card,Success
PA002006,BI002006,M000715,2025-03-22,2229.18,Credit Card,Success
PA002007,BI002007,M001676,2025-04-29,3825.35,Wallet,Success
PA002008,BI002008,M001197,2025-10-30,1828.31,UPI,Success
PA002009,BI002009,M001210,2024-06-10,4899.24,Debit Card,Success
PA002010,BI002010,M002404,2024-02-07,3808.43,Credit Card,Success
PA002011,BI002011,M001917,2025-09-03,2401.49,Credit Card,Success
PA002012,BI002012,M002129,2024-02-21,1392.84,Net Banking,Success
PA002013,BI002013,M002081,2025-04-30,1759.67,Debit Card,Failed
PA002014,BI002014,M001712,2024-12-14,3361.38,Credit Card,Success
PA002015,BI002015,M000340,2025-06-10,5135.29,Cash,Success
PA002016,BI002016,M002438,2024-05-20,2059.4,Cash,Success
PA002017,BI002017,M000876,2024-11-13,2112.32,UPI,Success
PA002018,BI002018,M000637,2024-08-25,2168.49,Cash,Success
PA002019,BI002019,M000061,2025-06-12,2199.71,Cash,Success
PA002020,BI002020,M000999,2024-11-12,3488.72,UPI,Success
PA002021,BI002021,M001489,2025-09-02,1170.54,Credit Card,Success
PA002022,BI002022,M001481,2025-11-27,1232.28,Credit Card,Success
PA002023,BI002023,M001171,2025-09-13,4270.67,Wallet,Success
PA002024,BI002024,M001991,2025-06-18,5470.4,Credit Card,Success
PA002025,BI002025,M000933,2024-09-02,1647.33,Wallet,Failed
PA002026,BI002026,M000675,2025-04-30,2303.77,UPI,Success
PA002027,BI002027,M001971,2025-01-04,3562.03,Net Banking,Success
PA002028,BI002028,M000624,2024-06-19,3918.33,Cash,Success
PA002029,BI002029,M002025,2025-03-10,4617.41,Credit Card,Success
PA002030,BI002030,M001435,2024-08-18,2091.81,Net Banking,Success
PA002031,BI002031,M000469,2025-12-04,4313.63,Net Banking,Success
PA002032,BI002032,M001542,2025-07-11,1416.87,Cash,Success
PA002033,BI002033,M000950,2025-08-05,2775.29,UPI,Success
PA002034,BI002034,M000215,2025-02-05,3159.65,UPI,Success
PA002035,BI002035,M001745,2024-04-19,2768.4,Cash,Success
PA002036,BI002036,M001837,2024-09-12,3186.86,Net Banking,Success
PA002037,BI002037,M001271,2025-08-28,4054.22,UPI,Success
PA002038,BI002038,M001964,2024-12-21,4294.03,Wallet,Success
PA002039,BI002039,M002107,2025-09-19,1968.79,Wallet,Success
PA002040,BI002040,M000674,2024-10-20,2580.04,Credit Card,Success
PA002041,BI002041,M002362,2024-02-29,1208.2,Cash,Success
PA002042,BI002042,M002247,2024-05-30,2141.53,Credit Card,Success
PA002043,BI002043,M001324,2024-05-25,4293.07,Net Banking,Success
PA002044,BI002044,M001544,2025-12-15,2166.33,Credit Card,Success
PA002045,BI002045,M001133,2024-01-25,3988.09,Debit Card,Success
PA002046,BI002046,M000428,2025-06-16,2429.59,Debit Card,Success
PA002047,BI002047,M002018,2024-04-25,3134.23,Debit Card,Success
